diacritic_pos	diacritic_freq	no_diacritic_pos	no_diacritic_freq	total_freq	cnt	detected
2	0	2	0	0	25689	2
2	0	2	0	0	25690	2
2	0	2	0	0	25691	2
2	0	2	0	0	25692	2
2	0	2	0	0	25693	2
2	0	2	0	0	25694	2
2	0	2	0	0	25695	2
2	0	2	0	0	25696	2
2	0	2	0	0	25697	2
2	0	2	0	0	25698	2
2	0	2	0	0	25699	2
2	0	2	0	0	25700	2
2	0	2	0	0	25701	2
2	0	2	0	0	25702	2
2	0	2	0	0	25703	2
2	0	2	0	0	25704	2
2	0	2	0	0	25705	2
2	0	2	0	0	25706	2
2	0	2	0	0	25707	2
2	0	2	0	0	25708	2
2	0	2	0	0	25709	2
2	0	2	0	0	25710	2
2	0	2	0	0	25711	2
2	0	2	1	1	25712	2
2	0	2	0	0	25713	2
2	0	2	0	0	25714	2
2	0	2	0	0	25715	2
2	0	2	0	0	25716	2
2	0	2	0	0	25717	2
2	0	2	1	1	25718	2
2	0	2	0	0	25719	2
2	0	2	0	0	25720	2
2	0	2	0	0	25721	2
2	0	2	0	0	25722	2
2	0	2	1	1	25723	2
2	0	2	0	0	25724	2
2	0	2	0	0	25725	2
2	0	2	0	0	25726	2
2	0	2	0	0	25727	2
2	0	2	0	0	25728	2
2	0	2	0	0	25729	2
2	0	2	0	0	25730	2
2	0	2	0	0	25731	2
2	0	2	0	0	25732	2
2	0	2	0	0	25733	2
2	0	2	0	0	25734	2
2	0	2	0	0	25735	2
2	0	2	0	0	25736	2
2	0	2	0	0	25737	2
2	0	2	0	0	25738	2
2	0	2	0	0	25739	2
2	0	2	0	0	25740	2
2	0	2	0	0	25741	2
2	0	2	0	0	25742	2
2	0	2	0	0	25743	2
2	0	2	19	19	25744	2
2	0	2	0	0	25745	2
2	0	2	0	0	25746	2
2	1	2	2	3	25747	1
2	0	2	1	1	25748	2
2	0	2	0	0	25749	2
2	0	2	0	0	25750	2
2	0	2	0	0	25751	2
2	0	2	0	0	25752	2
2	0	2	0	0	25753	2
2	0	2	0	0	25754	2
2	0	2	0	0	25755	2
2	0	2	0	0	25756	2
2	0	2	0	0	25757	2
2	0	2	0	0	25758	2
2	0	2	0	0	25759	2
2	0	2	0	0	25760	2
2	0	2	0	0	25761	2
2	0	2	0	0	25762	2
2	0	2	0	0	25763	2
2	0	2	0	0	25764	2
2	0	2	0	0	25765	2
2	0	2	0	0	25766	2
2	18	2	1	19	25767	0
2	0	2	0	0	25768	2
2	0	2	0	0	25769	2
2	0	2	0	0	25770	2
2	0	2	0	0	25771	2
2	0	2	0	0	25772	2
2	0	2	0	0	25773	2
2	1	2	378	379	25774	1
2	0	2	1	1	25775	2
2	0	2	1	1	25776	2
2	6	2	5	11	25777	1
2	0	2	50	50	25778	2
2	0	2	0	0	25779	2
2	0	2	0	0	25780	2
2	0	2	0	0	25781	2
2	0	2	0	0	25782	2
2	0	2	0	0	25783	2
2	0	2	0	0	25784	2
2	0	2	0	0	25785	2
2	0	2	0	0	25786	2
2	0	2	0	0	25787	2
2	0	2	0	0	25788	2
2	0	2	0	0	25789	2
2	0	2	0	0	25790	2
2	0	2	0	0	25791	2
2	0	2	0	0	25792	2
2	0	2	0	0	25793	2
2	0	2	0	0	25794	2
2	0	2	0	0	25795	2
2	0	2	0	0	25796	2
2	0	2	0	0	25797	2
2	0	2	0	0	25798	2
2	0	2	0	0	25799	2
2	0	2	0	0	25800	2
2	0	2	1	1	25801	2
2	0	2	0	0	25802	2
2	0	2	0	0	25803	2
2	0	2	0	0	25804	2
2	0	2	0	0	25805	2
2	0	2	0	0	25806	2
2	0	2	0	0	25807	2
2	0	2	0	0	25808	2
2	0	2	0	0	25809	2
2	0	2	0	0	25810	2
2	0	2	0	0	25811	2
2	0	2	0	0	25812	2
2	0	2	0	0	25813	2
2	0	2	0	0	25814	2
2	0	2	0	0	25815	2
2	0	2	0	0	25816	2
2	0	2	0	0	25817	2
2	0	2	0	0	25818	2
2	1	2	0	1	25819	0
2	0	2	0	0	25820	2
2	6	2	11	17	25821	1
2	0	2	1	1	25822	2
2	0	2	0	0	25823	2
2	5	2	1	6	25824	0
2	0	2	3	3	25825	2
2	0	2	0	0	25826	2
2	0	2	0	0	25827	2
2	0	2	0	0	25828	2
2	0	2	0	0	25829	2
2	0	2	0	0	25830	2
2	0	2	0	0	25831	2
2	0	2	0	0	25832	2
2	0	2	0	0	25833	2
2	0	2	0	0	25834	2
2	0	2	0	0	25835	2
2	0	2	0	0	25836	2
2	0	2	0	0	25837	2
2	0	2	0	0	25838	2
2	0	2	0	0	25839	2
2	0	2	0	0	25840	2
2	0	2	0	0	25841	2
2	0	2	0	0	25842	2
2	0	2	0	0	25843	2
2	0	2	0	0	25844	2
2	1	2	0	1	25845	1
2	0	2	0	0	25846	2
2	0	2	0	0	25847	2
2	0	2	0	0	25848	2
2	0	2	0	0	25849	2
2	0	2	0	0	25850	2
2	0	2	0	0	25851	2
2	0	2	0	0	25852	2
2	0	2	0	0	25853	2
2	0	2	0	0	25854	2
2	0	2	0	0	25855	2
2	0	2	0	0	25856	2
2	0	2	0	0	25857	2
2	0	2	0	0	25858	2
2	0	2	0	0	25859	2
2	0	2	0	0	25860	2
2	0	2	0	0	25861	2
2	0	2	0	0	25862	2
2	0	2	0	0	25863	2
2	0	2	0	0	25864	2
2	0	2	0	0	25865	2
2	0	2	0	0	25866	2
2	0	2	0	0	25867	2
2	7	2	0	7	25868	0
2	2	2	62	64	25869	1
2	0	2	3	3	25870	2
2	0	2	0	0	25871	2
2	1	2	0	1	25872	0
2	0	2	15	15	25873	2
2	0	2	0	0	25874	2
2	0	2	0	0	25875	2
2	0	2	0	0	25876	2
2	0	2	0	0	25877	2
2	0	2	0	0	25878	2
2	0	2	0	0	25879	2
2	0	2	0	0	25880	2
2	0	2	0	0	25881	2
2	0	2	0	0	25882	2
2	0	2	0	0	25883	2
2	0	2	0	0	25884	2
2	0	2	0	0	25885	2
2	0	2	0	0	25886	2
2	0	2	0	0	25887	2
2	0	2	0	0	25888	2
2	0	2	0	0	25889	2
2	0	2	0	0	25890	2
2	0	2	0	0	25891	2
2	0	2	0	0	25892	2
2	0	2	0	0	25893	2
2	0	2	0	0	25894	2
2	0	2	0	0	25895	2
2	0	2	0	0	25896	2
2	0	2	0	0	25897	2
2	0	2	0	0	25898	2
2	0	2	0	0	25899	2
2	0	2	0	0	25900	2
2	0	2	0	0	25901	2
2	0	2	0	0	25902	2
2	0	2	0	0	25903	2
2	0	2	0	0	25904	2
2	50	2	0	50	25905	0
2	3	2	602	605	25906	1
2	0	2	0	0	25907	2
2	0	2	0	0	25908	2
4	0	2	282	282	25909	2
4	0	2	0	0	25910	2
2	1	2	2	3	25911	1
2	0	2	5	5	25912	2
2	0	2	0	0	25913	2
2	0	2	0	0	25914	2
2	0	2	0	0	25915	2
2	0	2	0	0	25916	2
2	0	2	0	0	25917	2
2	0	2	0	0	25918	2
2	0	2	0	0	25919	2
2	0	2	0	0	25920	2
2	0	2	0	0	25921	2
2	0	2	0	0	25922	2
2	0	2	0	0	25923	2
2	0	2	0	0	25924	2
2	0	2	0	0	25925	2
2	0	2	0	0	25926	2
2	0	2	0	0	25927	2
2	0	2	0	0	25928	2
2	0	2	0	0	25929	2
2	0	2	0	0	25930	2
2	0	2	0	0	25931	2
2	0	2	0	0	25932	2
2	0	2	0	0	25933	2
2	0	2	0	0	25934	2
2	0	2	0	0	25935	2
2	0	2	0	0	25936	2
2	0	2	0	0	25937	2
2	0	2	0	0	25938	2
2	0	2	0	0	25939	2
2	0	2	0	0	25940	2
2	0	2	0	0	25941	2
2	0	2	0	0	25942	2
2	0	2	0	0	25943	2
2	0	2	0	0	25944	2
2	0	2	0	0	25945	2
2	0	2	0	0	25946	2
2	0	2	0	0	25947	2
2	0	2	0	0	25948	2
2	0	2	0	0	25949	2
2	0	2	0	0	25950	2
2	0	2	0	0	25951	2
2	0	2	0	0	25952	2
2	0	2	0	0	25953	2
2	0	2	0	0	25954	2
2	0	2	0	0	25955	2
2	0	2	0	0	25956	2
2	0	2	0	0	25957	2
2	0	2	0	0	25958	2
2	0	2	0	0	25959	2
2	0	2	0	0	25960	2
2	0	2	0	0	25961	2
2	0	2	0	0	25962	2
2	0	2	0	0	25963	2
2	0	2	0	0	25964	2
2	0	2	0	0	25965	2
2	0	2	0	0	25966	2
2	0	2	0	0	25967	2
2	0	2	0	0	25968	2
2	0	2	0	0	25969	2
2	0	2	0	0	25970	2
2	0	2	0	0	25971	2
2	0	2	0	0	25972	2
2	0	2	0	0	25973	2
2	0	2	0	0	25974	2
2	0	2	0	0	25975	2
2	0	2	0	0	25976	2
2	0	2	0	0	25977	2
2	0	2	0	0	25978	2
2	0	2	0	0	25979	2
2	0	2	0	0	25980	2
2	0	2	0	0	25981	2
2	0	2	0	0	25982	2
2	0	2	0	0	25983	2
2	0	2	0	0	25984	2
2	0	2	0	0	25985	2
2	0	2	0	0	25986	2
2	0	2	0	0	25987	2
2	0	2	0	0	25988	2
2	0	2	0	0	25989	2
2	0	2	0	0	25990	2
2	0	2	0	0	25991	2
2	0	2	0	0	25992	2
2	0	2	0	0	25993	2
2	0	2	0	0	25994	2
2	0	2	3	3	25995	2
2	0	2	0	0	25996	2
2	0	2	0	0	25997	2
2	0	2	2	2	25998	2
2	0	2	0	0	25999	2
2	0	2	0	0	26000	2
2	0	2	0	0	26001	2
2	0	2	13	13	26002	2
2	0	2	0	0	26003	2
2	0	2	0	0	26004	2
2	0	2	0	0	26005	2
2	0	2	1	1	26006	2
2	0	2	2	2	26007	2
2	0	2	0	0	26008	2
2	0	2	0	0	26009	2
2	0	2	0	0	26010	2
2	0	2	0	0	26011	2
2	0	2	0	0	26012	2
2	0	2	0	0	26013	2
2	0	2	0	0	26014	2
2	0	2	0	0	26015	2
2	0	2	0	0	26016	2
2	0	2	0	0	26017	2
2	0	2	0	0	26018	2
2	0	2	0	0	26019	2
2	0	2	0	0	26020	2
2	0	2	0	0	26021	2
2	0	2	0	0	26022	2
2	0	2	0	0	26023	2
2	10	2	0	10	26024	0
2	68	2	105	173	26025	1
2	0	2	0	0	26026	2
2	0	2	0	0	26027	2
2	6	2	2	8	26028	0
2	0	2	22	22	26029	2
2	0	2	0	0	26030	2
2	0	2	0	0	26031	2
2	0	2	0	0	26032	2
2	0	2	0	0	26033	2
2	0	2	0	0	26034	2
2	0	2	0	0	26035	2
2	0	2	0	0	26036	2
2	0	2	0	0	26037	2
2	0	2	0	0	26038	2
2	0	2	0	0	26039	2
2	0	2	0	0	26040	2
2	0	2	0	0	26041	2
2	0	2	0	0	26042	2
2	0	2	0	0	26043	2
2	0	2	0	0	26044	2
2	0	2	0	0	26045	2
2	0	2	0	0	26046	2
2	0	2	0	0	26047	2
2	2	2	0	2	26048	0
2	0	2	0	0	26049	2
2	0	2	0	0	26050	2
2	0	2	0	0	26051	2
2	0	2	0	0	26052	2
2	0	2	0	0	26053	2
2	0	2	0	0	26054	2
2	0	2	0	0	26055	2
2	0	2	0	0	26056	2
2	0	2	0	0	26057	2
2	0	2	0	0	26058	2
2	0	2	0	0	26059	2
2	0	2	0	0	26060	2
2	0	2	0	0	26061	2
2	0	2	0	0	26062	2
2	0	2	0	0	26063	2
2	0	2	0	0	26064	2
2	0	2	0	0	26065	2
2	0	2	0	0	26066	2
2	0	2	0	0	26067	2
2	0	2	0	0	26068	2
2	0	2	0	0	26069	2
2	0	2	0	0	26070	2
2	0	2	0	0	26071	2
2	0	2	0	0	26072	2
2	0	2	0	0	26073	2
2	0	2	0	0	26074	2
2	0	2	0	0	26075	2
2	0	2	0	0	26076	2
2	0	2	0	0	26077	2
2	0	2	0	0	26078	2
2	8	2	0	8	26079	0
2	4	2	0	4	26080	0
2	1	4	107	108	26081	1
2	0	2	0	0	26082	2
2	0	2	0	0	26083	2
2	1	2	0	1	26084	1
2	0	2	8	8	26085	2
2	0	2	0	0	26086	2
2	0	2	0	0	26087	2
2	0	2	0	0	26088	2
2	0	2	0	0	26089	2
2	0	2	0	0	26090	2
2	0	2	0	0	26091	2
2	230	2	0	230	26092	0
2	56	2	11	67	26093	0
2	0	2	275	275	26094	2
2	123	2	547	670	26095	1
2	0	2	40	40	26096	2
2	0	2	2	2	26097	2
2	0	2	0	0	26098	2
2	0	2	0	0	26099	2
2	0	2	0	0	26100	2
2	0	2	0	0	26101	2
2	0	2	0	0	26102	2
2	0	2	0	0	26103	2
2	0	2	0	0	26104	2
2	0	2	0	0	26105	2
2	0	2	0	0	26106	2
2	0	2	0	0	26107	2
2	0	2	0	0	26108	2
2	0	2	0	0	26109	2
2	0	2	0	0	26110	2
2	0	2	0	0	26111	2
2	0	2	0	0	26112	2
2	0	2	0	0	26113	2
2	0	2	0	0	26114	2
2	0	2	0	0	26115	2
2	1	2	0	1	26116	0
2	0	2	0	0	26117	2
2	0	2	0	0	26118	2
2	0	2	0	0	26119	2
2	0	2	0	0	26120	2
2	0	2	4	4	26121	2
2	0	2	0	0	26122	2
2	0	2	0	0	26123	2
2	0	2	0	0	26124	2
2	0	2	0	0	26125	2
2	0	2	0	0	26126	2
2	0	2	0	0	26127	2
2	0	2	0	0	26128	2
2	0	2	0	0	26129	2
2	0	2	0	0	26130	2
2	0	2	0	0	26131	2
2	0	2	0	0	26132	2
2	0	2	0	0	26133	2
2	0	2	0	0	26134	2
2	0	2	43	43	26135	2
2	0	2	0	0	26136	2
2	0	2	0	0	26137	2
2	0	2	0	0	26138	2
2	0	2	0	0	26139	2
2	8	6	93095	93103	26140	1
2	0	2	1	1	26141	2
2	0	2	0	0	26142	2
2	2	2	0	2	26143	0
2	0	2	4	4	26144	2
2	0	2	1	1	26145	2
2	0	2	0	0	26146	2
2	1	2	1	2	26147	0
2	0	2	0	0	26148	2
2	0	2	0	0	26149	2
2	0	2	0	0	26150	2
2	0	2	0	0	26151	2
2	0	2	0	0	26152	2
2	0	2	0	0	26153	2
2	0	2	1	1	26154	2
2	0	2	0	0	26155	2
2	0	2	0	0	26156	2
2	0	2	0	0	26157	2
2	0	2	0	0	26158	2
2	0	2	0	0	26159	2
2	0	2	0	0	26160	2
2	0	2	0	0	26161	2
2	0	2	0	0	26162	2
2	0	2	0	0	26163	2
2	0	2	0	0	26164	2
2	0	2	0	0	26165	2
2	0	2	0	0	26166	2
2	0	2	0	0	26167	2
2	0	2	1	1	26168	2
2	0	2	0	0	26169	2
2	0	2	0	0	26170	2
2	0	2	0	0	26171	2
2	0	2	0	0	26172	2
2	0	2	0	0	26173	2
2	0	2	0	0	26174	2
2	0	2	0	0	26175	2
2	0	2	0	0	26176	2
2	0	2	0	0	26177	2
2	0	2	0	0	26178	2
2	0	2	0	0	26179	2
2	0	2	0	0	26180	2
2	0	2	0	0	26181	2
2	0	2	0	0	26182	2
2	0	2	0	0	26183	2
2	0	2	0	0	26184	2
2	0	2	1	1	26185	2
2	0	2	0	0	26186	2
2	0	2	0	0	26187	2
2	0	2	0	0	26188	2
2	0	2	0	0	26189	2
2	0	2	0	0	26190	2
2	0	2	0	0	26191	2
2	0	2	0	0	26192	2
2	0	2	0	0	26193	2
2	0	2	0	0	26194	2
2	0	2	0	0	26195	2
2	0	2	0	0	26196	2
2	0	2	0	0	26197	2
2	0	2	0	0	26198	2
2	0	2	0	0	26199	2
2	0	2	0	0	26200	2
2	0	2	0	0	26201	2
2	0	2	0	0	26202	2
2	0	2	0	0	26203	2
2	0	2	0	0	26204	2
2	0	2	0	0	26205	2
2	0	2	0	0	26206	2
2	1	2	0	1	26207	0
2	0	2	1	1	26208	2
2	0	2	0	0	26209	2
2	0	2	0	0	26210	2
2	0	2	0	0	26211	2
2	0	2	0	0	26212	2
2	0	2	0	0	26213	2
2	0	2	0	0	26214	2
2	0	2	0	0	26215	2
2	0	2	0	0	26216	2
2	0	2	0	0	26217	2
2	0	2	0	0	26218	2
2	0	2	0	0	26219	2
2	0	2	0	0	26220	2
2	0	2	12	12	26221	2
2	0	2	0	0	26222	2
2	0	2	0	0	26223	2
2	0	2	0	0	26224	2
2	0	2	0	0	26225	2
2	0	2	0	0	26226	2
2	0	2	0	0	26227	2
2	0	2	0	0	26228	2
2	0	2	0	0	26229	2
2	0	2	0	0	26230	2
2	0	2	0	0	26231	2
2	0	2	0	0	26232	2
2	0	2	0	0	26233	2
2	0	2	0	0	26234	2
2	0	2	0	0	26235	2
2	0	2	0	0	26236	2
2	0	2	1	1	26237	2
2	0	2	0	0	26238	2
2	0	2	10	10	26239	2
2	0	2	0	0	26240	2
2	0	2	0	0	26241	2
2	0	2	0	0	26242	2
2	0	2	1	1	26243	2
2	0	2	0	0	26244	2
2	0	2	0	0	26245	2
2	0	2	5	5	26246	2
2	1	2	6	7	26247	1
2	0	2	0	0	26248	2
2	0	2	0	0	26249	2
2	0	2	0	0	26250	2
2	0	2	0	0	26251	2
2	0	2	0	0	26252	2
2	0	2	0	0	26253	2
2	0	2	0	0	26254	2
2	0	2	0	0	26255	2
2	0	2	0	0	26256	2
2	0	2	0	0	26257	2
2	0	2	0	0	26258	2
2	0	2	0	0	26259	2
2	0	2	0	0	26260	2
2	0	2	0	0	26261	2
2	0	2	0	0	26262	2
2	0	2	0	0	26263	2
2	0	2	0	0	26264	2
2	0	2	0	0	26265	2
2	0	2	0	0	26266	2
2	0	2	0	0	26267	2
2	0	2	0	0	26268	2
2	13	2	0	13	26269	1
2	0	2	0	0	26270	2
2	0	2	0	0	26271	2
2	10	2	342	352	26272	0
2	0	2	0	0	26273	2
2	0	2	0	0	26274	2
2	6	2	0	6	26275	0
2	0	2	24	24	26276	2
2	0	2	0	0	26277	2
2	0	2	2	2	26278	2
2	0	2	0	0	26279	2
2	0	2	0	0	26280	2
2	0	2	0	0	26281	2
2	0	2	0	0	26282	2
2	0	2	0	0	26283	2
2	0	2	0	0	26284	2
2	0	2	0	0	26285	2
2	0	2	0	0	26286	2
2	0	2	0	0	26287	2
2	0	2	0	0	26288	2
2	0	2	0	0	26289	2
2	0	2	0	0	26290	2
2	0	2	0	0	26291	2
2	0	2	0	0	26292	2
2	0	2	0	0	26293	2
2	0	2	0	0	26294	2
2	0	2	0	0	26295	2
2	0	2	0	0	26296	2
2	2	2	0	2	26297	0
2	2	2	16	18	26298	1
2	0	2	1	1	26299	2
2	0	2	0	0	26300	2
2	0	2	0	0	26301	2
2	0	2	0	0	26302	2
2	0	2	0	0	26303	2
2	0	2	0	0	26304	2
2	0	2	0	0	26305	2
2	0	2	0	0	26306	2
2	0	2	0	0	26307	2
2	0	2	0	0	26308	2
2	0	2	0	0	26309	2
2	0	2	0	0	26310	2
2	0	2	0	0	26311	2
2	0	2	0	0	26312	2
2	0	2	0	0	26313	2
2	0	2	0	0	26314	2
2	0	2	0	0	26315	2
2	0	2	0	0	26316	2
2	0	2	0	0	26317	2
2	0	2	0	0	26318	2
2	0	2	0	0	26319	2
2	0	2	0	0	26320	2
2	0	2	0	0	26321	2
2	0	2	0	0	26322	2
2	0	2	0	0	26323	2
2	0	2	0	0	26324	2
2	0	2	0	0	26325	2
2	0	2	0	0	26326	2
2	0	2	0	0	26327	2
2	0	2	0	0	26328	2
2	0	2	0	0	26329	2
2	0	2	0	0	26330	2
2	0	2	0	0	26331	2
2	0	2	0	0	26332	2
2	0	2	0	0	26333	2
2	0	2	0	0	26334	2
2	0	2	0	0	26335	2
2	0	2	0	0	26336	2
2	0	2	0	0	26337	2
2	3	2	0	3	26338	0
2	0	2	0	0	26339	2
2	2	2	83	85	26340	1
2	0	2	1	1	26341	2
2	0	2	0	0	26342	2
2	1	2	1	2	26343	0
2	0	2	11	11	26344	2
2	0	2	0	0	26345	2
2	0	2	0	0	26346	2
2	0	2	1	1	26347	2
2	0	2	0	0	26348	2
2	0	2	0	0	26349	2
2	0	2	0	0	26350	2
2	0	2	0	0	26351	2
2	0	2	0	0	26352	2
2	0	2	0	0	26353	2
2	0	2	0	0	26354	2
2	0	2	0	0	26355	2
2	0	2	0	0	26356	2
2	0	2	0	0	26357	2
2	0	2	0	0	26358	2
2	0	2	0	0	26359	2
2	0	2	0	0	26360	2
2	0	2	0	0	26361	2
2	0	2	0	0	26362	2
2	0	2	0	0	26363	2
2	0	2	0	0	26364	2
2	0	2	0	0	26365	2
2	7	2	13	20	26366	1
2	0	2	0	0	26367	2
2	0	2	0	0	26368	2
2	1	2	0	1	26369	1
2	0	2	0	0	26370	2
2	0	2	0	0	26371	2
2	0	2	0	0	26372	2
2	0	2	0	0	26373	2
2	0	2	0	0	26374	2
2	0	2	0	0	26375	2
2	0	2	0	0	26376	2
2	0	2	0	0	26377	2
2	0	2	0	0	26378	2
2	0	2	2	2	26379	2
2	0	2	0	0	26380	2
2	0	2	0	0	26381	2
2	0	2	0	0	26382	2
2	0	2	0	0	26383	2
2	0	2	0	0	26384	2
2	1	2	0	1	26385	1
2	0	2	0	0	26386	2
2	0	2	0	0	26387	2
2	0	2	0	0	26388	2
2	0	2	0	0	26389	2
2	0	2	0	0	26390	2
2	0	2	0	0	26391	2
2	0	2	0	0	26392	2
2	0	2	0	0	26393	2
2	0	2	0	0	26394	2
2	0	2	0	0	26395	2
2	0	2	1	1	26396	2
2	0	2	0	0	26397	2
2	0	2	0	0	26398	2
2	0	2	0	0	26399	2
2	0	2	0	0	26400	2
2	0	2	0	0	26401	2
2	0	2	0	0	26402	2
2	0	2	0	0	26403	2
2	0	2	0	0	26404	2
2	0	2	0	0	26405	2
2	0	2	0	0	26406	2
2	0	2	0	0	26407	2
2	0	2	0	0	26408	2
2	0	2	0	0	26409	2
2	0	2	0	0	26410	2
2	0	2	0	0	26411	2
2	0	2	0	0	26412	2
2	0	2	0	0	26413	2
2	0	0	4	4	26414	2
2	0	2	0	0	26415	2
2	0	2	0	0	26416	2
2	0	0	1	1	26417	2
2	0	2	0	0	26418	2
2	0	2	0	0	26419	2
2	0	2	0	0	26420	2
2	0	2	0	0	26421	2
2	0	2	0	0	26422	2
2	0	2	0	0	26423	2
2	0	2	0	0	26424	2
2	0	2	0	0	26425	2
2	0	2	0	0	26426	2
2	0	2	0	0	26427	2
2	0	2	0	0	26428	2
2	0	2	0	0	26429	2
2	0	2	0	0	26430	2
2	0	2	0	0	26431	2
2	0	2	0	0	26432	2
2	0	2	0	0	26433	2
2	0	2	0	0	26434	2
2	0	2	0	0	26435	2
2	0	2	0	0	26436	2
2	0	2	0	0	26437	2
2	0	2	0	0	26438	2
2	0	2	0	0	26439	2
2	0	2	1	1	26440	2
2	0	2	0	0	26441	2
2	0	2	0	0	26442	2
2	0	2	0	0	26443	2
2	0	2	2	2	26444	2
2	0	2	0	0	26445	2
2	0	2	0	0	26446	2
2	0	2	0	0	26447	2
2	0	2	0	0	26448	2
2	0	2	0	0	26449	2
2	0	2	7	7	26450	2
2	0	2	0	0	26451	2
2	0	2	0	0	26452	2
2	0	2	0	0	26453	2
2	0	2	0	0	26454	2
2	0	2	0	0	26455	2
2	0	2	0	0	26456	2
2	0	2	0	0	26457	2
2	0	2	0	0	26458	2
2	0	2	0	0	26459	2
2	0	2	0	0	26460	2
2	0	2	0	0	26461	2
2	0	2	0	0	26462	2
2	0	2	0	0	26463	2
2	0	2	0	0	26464	2
2	0	2	0	0	26465	2
2	0	2	0	0	26466	2
2	0	2	0	0	26467	2
2	0	2	0	0	26468	2
2	0	2	0	0	26469	2
2	0	2	0	0	26470	2
2	0	2	0	0	26471	2
2	0	2	0	0	26472	2
2	0	2	0	0	26473	2
2	0	2	0	0	26474	2
2	0	2	0	0	26475	2
2	0	2	0	0	26476	2
2	0	2	0	0	26477	2
2	0	2	0	0	26478	2
2	0	2	0	0	26479	2
2	0	2	3	3	26480	2
2	0	2	0	0	26481	2
2	0	2	0	0	26482	2
2	0	2	1	1	26483	2
2	0	2	1	1	26484	2
2	0	2	0	0	26485	2
2	0	2	0	0	26486	2
2	0	2	0	0	26487	2
2	0	2	0	0	26488	2
2	0	2	2	2	26489	2
2	0	2	0	0	26490	2
2	1	2	0	1	26491	0
2	0	2	0	0	26492	2
2	0	2	0	0	26493	2
2	0	2	0	0	26494	2
2	0	2	0	0	26495	2
2	0	2	0	0	26496	2
2	0	2	0	0	26497	2
2	0	2	0	0	26498	2
2	0	2	0	0	26499	2
2	0	2	0	0	26500	2
2	0	2	0	0	26501	2
2	0	2	0	0	26502	2
2	0	2	0	0	26503	2
2	0	2	0	0	26504	2
2	0	2	0	0	26505	2
2	0	2	0	0	26506	2
2	0	2	0	0	26507	2
2	0	2	0	0	26508	2
2	0	2	0	0	26509	2
2	0	2	0	0	26510	2
2	0	2	0	0	26511	2
2	0	2	0	0	26512	2
2	0	2	165	165	26513	2
2	0	2	0	0	26514	2
2	0	2	0	0	26515	2
2	0	2	61	61	26516	2
2	0	2	0	0	26517	2
2	0	2	0	0	26518	2
2	0	2	0	0	26519	2
2	0	2	0	0	26520	2
2	0	2	0	0	26521	2
2	0	2	0	0	26522	2
2	0	2	0	0	26523	2
2	0	2	0	0	26524	2
2	0	2	0	0	26525	2
2	0	2	0	0	26526	2
2	0	2	0	0	26527	2
2	0	2	0	0	26528	2
2	0	2	0	0	26529	2
2	0	2	0	0	26530	2
2	0	2	0	0	26531	2
2	0	2	0	0	26532	2
2	0	2	0	0	26533	2
2	0	2	0	0	26534	2
2	0	2	0	0	26535	2
2	0	2	0	0	26536	2
2	0	2	0	0	26537	2
2	0	2	0	0	26538	2
2	0	2	0	0	26539	2
2	0	2	0	0	26540	2
2	0	2	0	0	26541	2
2	0	2	0	0	26542	2
2	0	2	0	0	26543	2
2	0	2	0	0	26544	2
2	0	2	0	0	26545	2
2	0	2	0	0	26546	2
2	0	2	0	0	26547	2
2	0	2	0	0	26548	2
2	0	2	0	0	26549	2
2	0	2	0	0	26550	2
2	0	2	0	0	26551	2
2	0	2	0	0	26552	2
2	0	2	0	0	26553	2
2	0	2	0	0	26554	2
2	0	2	0	0	26555	2
2	0	2	0	0	26556	2
2	0	2	0	0	26557	2
2	0	2	0	0	26558	2
2	0	2	0	0	26559	2
2	0	2	0	0	26560	2
2	0	2	0	0	26561	2
2	0	2	0	0	26562	2
2	0	2	0	0	26563	2
2	0	2	0	0	26564	2
2	0	2	0	0	26565	2
2	0	2	0	0	26566	2
2	0	2	0	0	26567	2
2	0	2	0	0	26568	2
2	0	2	0	0	26569	2
2	0	2	0	0	26570	2
2	0	2	0	0	26571	2
2	0	2	0	0	26572	2
2	0	2	0	0	26573	2
2	0	2	0	0	26574	2
2	0	2	0	0	26575	2
2	0	2	0	0	26576	2
2	0	2	0	0	26577	2
2	0	2	0	0	26578	2
2	0	2	0	0	26579	2
2	0	2	0	0	26580	2
2	0	2	0	0	26581	2
2	0	2	0	0	26582	2
2	0	2	0	0	26583	2
2	0	2	0	0	26584	2
2	0	2	0	0	26585	2
2	0	2	0	0	26586	2
2	0	2	0	0	26587	2
2	0	2	0	0	26588	2
2	0	2	0	0	26589	2
2	0	2	0	0	26590	2
2	0	2	0	0	26591	2
2	0	2	0	0	26592	2
2	0	2	0	0	26593	2
2	0	2	0	0	26594	2
2	0	2	0	0	26595	2
2	1	2	0	1	26596	0
2	0	2	0	0	26597	2
2	0	2	0	0	26598	2
2	0	2	0	0	26599	2
2	0	2	2	2	26600	2
2	0	2	1	1	26601	2
2	0	2	0	0	26602	2
2	0	2	0	0	26603	2
2	0	2	0	0	26604	2
2	0	2	0	0	26605	2
2	0	2	0	0	26606	2
2	14	2	0	14	26607	0
2	14	2	70	84	26608	1
2	0	2	1	1	26609	2
2	0	2	0	0	26610	2
2	7	2	1	8	26611	0
2	0	2	18	18	26612	2
2	0	2	0	0	26613	2
2	0	2	3	3	26614	2
2	0	2	0	0	26615	2
2	0	2	0	0	26616	2
2	0	2	0	0	26617	2
2	0	2	0	0	26618	2
